"ISSCAAP","TAXOCODE","X3A_CODE","Scientific_name","English_name","French_name","Spanish_name","Arabic_name","Chinese_name","Russian_name","Author","Family","Order","Stats_data","geometry"
33,"1703529201","UTI","Secutor insidiator","Pugnose ponyfish","Sapsap boxeur","","","","","(Bloch 1787)","Leiognathidae","PERCOIDEI","NO",""
33,"1703529202","UTR","Secutor ruconius","Deep pugnose ponyfish","Sapsap bouledogue","","","","","(Hamilton 1822)","Leiognathidae","PERCOIDEI","NO",""
33,"17035292XX","UTX","Secutor spp","","","","","","","","Leiognathidae","PERCOIDEI","NO",""
33,"1703529301","KZL","Nuchequula gerreoides","Decorated ponyfish","","","","","","(Bleeker 1851)","Leiognathidae","PERCOIDEI","NO",""
33,"1703529401","KZK","Equulites elongatus","Slender ponyfish","Sapsap élégant","Motambo elegante","","","","(Günther 1874)","Leiognathidae","PERCOIDEI","NO",""
33,"17035XXXXX","PON","Leiognathidae","Ponyfishes(=Slipmouths) nei","Sapsap nca","Motambos nep","","","","","Leiognathidae","PERCOIDEI","YES",""
33,"1703600101","BDG","Boridia grossidens","Borriqueta porgy","","","","","","Cuvier 1830","Haemulidae","PERCOIDEI","NO",""
33,"1703600201","DGP","Diagramma pictum","Painted sweetlips","Diagramme voilier","Burro velero","","","","(Thunberg 1792)","Haemulidae","PERCOIDEI","YES",""
33,"1703600301","XEZ","Xenichthys agassizi","","","","","","","Steindachner 1876","Haemulidae","PERCOIDEI","NO",""
33,"1703600401","XEC","Xenistius californiensis","","","","","","","(Steindachner 1876)","Haemulidae","PERCOIDEI","YES",""
33,"1703600501","XEJ","Xenocys jessiae","","","","","","","Jordan & Bollman 1890","Haemulidae","PERCOIDEI","NO",""
33,"1703602002","HND","Anisotremus davidsonii","Xantic sargo","","","","","","(Steindachner 1876)","Haemulidae","PERCOIDEI","NO",""
33,"1703602003","HNO","Anisotremus dovii","Spotted head sargo","","","","","","(Günther 1864)","Haemulidae","PERCOIDEI","NO",""
33,"1703602004","HNI","Anisotremus interruptus","Burrito grunt","","","","","","(Gill 1862)","Haemulidae","PERCOIDEI","NO",""
33,"1703602005","HNS","Anisotremus scapularis","","","","","","","(Tschudi 1846)","Haemulidae","PERCOIDEI","YES",""
33,"1703602006","HNU","Anisotremus surinamensis","Black margate","Lippu croupia","","","","","(Bloch 1791)","Haemulidae","PERCOIDEI","YES",""
33,"1703602007","HNR","Anisotremus virginicus","Porkfish","Lippu rondeau","","","","","(Linnaeus 1758)","Haemulidae","PERCOIDEI","YES",""
33,"17036020XX","IHM","Anisotremus spp","","","","","","","Gill 1861","Haemulidae","PERCOIDEI","NO",""
33,"1703603001","HLU","Haemulon album","White margate","Gorette margate","Ronco jallao","","","","Cuvier 1830","Haemulidae","PERCOIDEI","YES",""
33,"1703603002","HLO","Haemulon bonariense","Black grunt","Gorette grise","","","","","Cuvier 1830","Haemulidae","PERCOIDEI","YES",""
33,"1703603003","HLC","Haemulon carbonarium","Caesar grunt","Gorette charbonnier","","","","","Poey 1860","Haemulidae","PERCOIDEI","YES",""
33,"1703603004","HLF","Haemulon flaviguttatus","Yellowspotted grunt","Gorette tachetée","","","","","Gill 1862","Haemulidae","PERCOIDEI","NO",""
33,"1703603005","HLV","Haemulon flavolineatum","French grunt","Gorette jaune","","","","","(Desmarest 1823)","Haemulidae","PERCOIDEI","YES",""
33,"1703603006","HLS","Haemulon macrostomum","Spanish grunt","Gorette caco","","","","","Günther 1859","Haemulidae","PERCOIDEI","NO",""
33,"1703603007","HLD","Haemulon maculicauda","Spottail grunt","","","","","","(Gill 1862)","Haemulidae","PERCOIDEI","NO",""
33,"1703603008","HLH","Haemulon melanurum","Cottonwick grunt","Gorette mèche","","","","","(Linnaeus 1758)","Haemulidae","PERCOIDEI","YES",""
33,"1703603009","HLP","Haemulon parra","Sailor's grunt","Gorette marchand","","","","","(Desmarest 1823)","Haemulidae","PERCOIDEI","NO",""
33,"1703603010","HLI","Haemulon plumierii","White grunt","Gorette blanche","Ronco margariteño","","","","(Lacépède 1802)","Haemulidae","PERCOIDEI","YES",""
33,"1703603011","HHI","Haemulon sciurus","Bluestriped grunt","Gorette catire","","","","","(Shaw 1803)","Haemulidae","PERCOIDEI","YES",""
33,"1703603012","HHD","Haemulon scudderii","Grey grunt","","","","","","Gill 1862","Haemulidae","PERCOIDEI","NO",""
33,"1703603013","HHX","Haemulon sexfasciatum","Greybar grunt","","","","","","Gill 1862","Haemulidae","PERCOIDEI","NO",""
33,"1703603014","HHE","Haemulon steindachneri","Chere-chere grunt","Gorette chere-chere","","","","","(Jordan & Gilbert 1882)","Haemulidae","PERCOIDEI","NO",""
33,"1703603015","HLL","Haemulon aurolineatum","Tomtate grunt","Gorette tomtate","","","","","Cuvier 1830","Haemulidae","PERCOIDEI","YES",""
33,"1703603016","HWG","Haemulon boschmae","Bronzestripe grunt","Gorette ruí","Ronco ruyi","","","","(Metzelaar 1919)","Haemulidae","PERCOIDEI","NO",""
33,"1703603017","KEG","Haemulon chrysargyreum","Smallmouth grunt","Gorette tibouche","","","","","Günther 1859","Haemulidae","PERCOIDEI","NO",""
33,"1703603018","KFI","Haemulon striatum","Striped grunt","Gorette rayée","","","","","(Linnaeus 1758)","Haemulidae","PERCOIDEI","YES",""
33,"1703603019","DGE","Haemulon vittatum","","","","","","","(Poey, 1860)","Haemulidae","PERCOIDEI","NO",""
33,"17036030XX","HWX","Haemulon spp","Grunts nei","","","","","","","Haemulidae","PERCOIDEI","YES",""
33,"1703603109","PMX","Haemulopsis axillaris","Yellowstripe grunt","Gorette catalinète","Ronco callana","","","","(Steindachner 1869)","Haemulidae","PERCOIDEI","NO",""
33,"1703603113","PKU","Haemulopsis leuciscus","Raucous grunt","Gorette ronco","Ronco ruco","","","","(Günther 1864)","Haemulidae","PERCOIDEI","NO",""
33,"1703603114","FHI","Haemulopsis corvinaeformis","Roughneck grunt","","","","","","(Steindachner 1868)","Haemulidae","PERCOIDEI","NO",""
33,"1703603115","HZQ","Haemulopsis nitidus","Shining grunt","","","","","","(Steindachner 1868)","Haemulidae","PERCOIDEI","NO",""
33,"17036031XX","IPV","Haemulopsis spp","Grunts nei","","","","","","Steindachner 1869","Haemulidae","PERCOIDEI","NO",""
33,"1703603201","PIG","Orthopristis chrysoptera","Pigfish","Goret mule","Corocoro burro","","","","(Linnaeus 1766)","Haemulidae","PERCOIDEI","YES",""
33,"1703603202","OTR","Orthopristis ruber","Corocoro grunt","Goret corocoro","","","","","(Cuvier 1830)","Haemulidae","PERCOIDEI","YES",""
33,"1703603203","DVO","Orthopristis chalceus","Brassy grunt","","","","","","(Günther 1864)","Haemulidae","PERCOIDEI","NO",""
33,"1703614602","GEU","Genyatremus luteus","Torroto grunt","Lippu tricroupia","","","","","(Bloch 1790)","Haemulidae","PERCOIDEI","YES",""
33,"1703614603","GVP","Genyatremus pacifici","Carruco sargo","","","","","","(Günther 1864)","Haemulidae","PERCOIDEI","NO",""
33,"1703616301","GRP","Isacia conceptionis","Cabinza grunt","Cagna cabinza","Cabinza","","","","(Cuvier 1830)","Haemulidae","PERCOIDEI","YES",""
33,"1703619701","HTR","Parapristipoma trilineatum","","","","","三线矶鲈","","(Thunberg 1793)","Haemulidae","PERCOIDEI","NO",""
33,"1703619705","GRA","Parapristipoma octolineatum","African striped grunt","Grondeur rayé","Burro listado","","","","(Valenciennes 1833)","Haemulidae","PERCOIDEI","YES",""
33,"1703620701","PNH","Plectorhinchus cinctus","Crescent sweetlips","","","","花尾胡椒鲷","","(Temminck & Schlegel 1843)","Haemulidae","PERCOIDEI","NO",""
33,"1703620702","PKP","Plectorhinchus pictus","Trout sweetlips","Diagramme truité","Burro trucha","","","","(Tortonese 1936)","Haemulidae","PERCOIDEI","YES",""
33,"1703620703","PKF","Plectorhinchus schotaf","Minstrel sweetlips","Diagramme ménestrel","","","","","(Forsskål 1775)","Haemulidae","PERCOIDEI","YES",""
33,"1703620704","GBL","Plectorhinchus macrolepis","Biglip grunt","Diagramme à grosses lèvres","Burro labiogrueso","","","","(Boulenger 1899)","Haemulidae","PERCOIDEI","YES",""
33,"1703620705","GBR","Plectorhinchus mediterraneus","Rubberlip grunt","Diagramme gris","Burro chiclero","","","","(Guichenot 1850)","Haemulidae","PERCOIDEI","YES",""
33,"1703620706","PFV","Plectorhinchus flavomaculatus","Lemonfish","Diagramme citron","","","","","(Cuvier 1830)","Haemulidae","PERCOIDEI","YES",""
33,"1703620707","GQT","Plectorhinchus gaterinus","Blackspotted rubberlip","Diagramme moucheté","","","","","(Forsskål 1775)","Haemulidae","PERCOIDEI","YES",""
33,"1703620708","GQD","Plectorhinchus sordidus","Sordid rubberlip","Diagramme à lèvres rouges","Burro boca colorada","","","","(Klunzinger 1870)","Haemulidae","PERCOIDEI","YES",""
33,"1703620709","GQV","Plectorhinchus orientalis","Oriental sweetlips","Diagramme oriental","","","","","(Bloch 1793)","Haemulidae","PERCOIDEI","NO",""
33,"1703620710","GQW","Plectorhinchus playfairi","Whitebarred rubberlip","Diagramme rayons de soleil","","","","","(Pellegrin 1914)","Haemulidae","PERCOIDEI","NO",""
33,"1703620711","GFH","Plectorhinchus lessonii","Lesson's thicklip","Gaterin rayé","","","","","(Cuvier 1830)","Haemulidae","PERCOIDEI","NO",""
33,"1703620712","IEW","Plectorhinchus gibbosus","Harry hotlips","Diagramme noir","Burro negro","","","","(Lacépède 1802)","Haemulidae","PERCOIDEI","YES",""
33,"1703620713","IEY","Plectorhinchus lineatus","Yellowbanded sweetlips","Gaterin à bandes diagonales","","","","","(Linnaeus 1758)","Haemulidae","PERCOIDEI","NO",""
33,"1703620714","IJI","Plectorhinchus chubbi","Dusky rubberlip","Diagramme sombre","","","","","(Regan 1919)","Haemulidae","PERCOIDEI","NO",""
33,"17036207XX","PBX","Plectorhinchus spp","Sweetlips, rubberlips nei","","","","","","","Haemulidae","PERCOIDEI","YES",""
33,"1703620901","PKS","Pomadasys stridens","Striped piggy","Goret à trois bandes","Ronco de tres bandas","","","","(Forsskål 1775)","Haemulidae","PERCOIDEI","YES",""
33,"1703620903","HDH","Pomadasys commersonnii","Smallspotted grunter","","","","","","(Lacépède 1801)","Haemulidae","PERCOIDEI","NO",""
33,"1703620904","GRL","Pomadasys argenteus","Silver grunt","Grondeur argenté","Corocoro plateado","","","","(Forsskål 1775)","Haemulidae","PERCOIDEI","YES",""
33,"1703620905","PKL","Pomadasys maculatus","Saddle grunt","Grondeur selle","","","","","(Bloch 1793)","Haemulidae","PERCOIDEI","NO",""
33,"1703620907","PKV","Pomadasys olivaceus","Olive grunt","","","","","","(Day 1875)","Haemulidae","PERCOIDEI","NO",""
33,"1703620908","PKO","Pomadasys opercularis","Smallspotted grunt","","","","","","(Playfair & Günther 1867)","Haemulidae","PERCOIDEI","NO",""
33,"1703620910","PBJ","Pomadasys bayanus","Purplemouth grunt","","","","","","Jordan & Evermann 1898","Haemulidae","PERCOIDEI","NO",""
33,"1703620911","PBI","Pomadasys branickii","Sand grunt","","","","","","(Steindachner 1879)","Haemulidae","PERCOIDEI","NO",""
33,"1703620912","PKR","Pomadasys crocro","Burro grunt","Grondeur crocro","","","","","(Cuvier 1830)","Haemulidae","PERCOIDEI","NO",""
33,"1703620915","PKN","Pomadasys macracanthus","Longspine grunt","","","","","","(Günther 1864)","Haemulidae","PERCOIDEI","NO",""
33,"1703620918","BGR","Pomadasys incisus","Bastard grunt","Grondeur métis","Ronco mestizo","","","","(Bowdich 1825)","Haemulidae","PERCOIDEI","YES",""
33,"1703620919","BUR","Pomadasys jubelini","Sompat grunt","Grondeur sompat","Ronco sompat","","","","(Cuvier 1830)","Haemulidae","PERCOIDEI","YES",""
33,"1703620920","PKE","Pomadasys perotaei","Parrot grunt","Grondeur perroquet","Ronco loro","","","","(Cuvier 1830)","Haemulidae","PERCOIDEI","YES",""
33,"1703620921","PKT","Pomadasys multimaculatum","Cock grunter","Grondeur coq","","","","","(Playfair 1867)","Haemulidae","PERCOIDEI","NO",""
33,"1703620922","PKK","Pomadasys suillus","","","","","","","(Valenciennes 1833)","Haemulidae","PERCOIDEI","NO",""
33,"1703620923","KAH","Pomadasys kaakan","Javelin grunter","Grondeur javelot","","","星鸡鱼","","(Cuvier 1830)","Haemulidae","PERCOIDEI","YES",""
33,"1703620924","YSZ","Pomadasys panamensis","Panama grunt","Grondeur panaméen","Corocoro mapache","","","","(Steindachner 1876)","Haemulidae","PERCOIDEI","NO",""
33,"1703620925","BGZ","Pomadasys rogerii","Pigsnout grunt","Grondeur nez de cochon","Ronco trompudo","","","","(Cuvier 1830)","Haemulidae","PERCOIDEI","NO",""
33,"1703620926","QCZ","Pomadasys argyreus","Bluecheek silver grunt","Grondeur à joues bleues","Corocoro mejilla azul","","","","(Valenciennes 1833)","Haemulidae","PERCOIDEI","NO",""
33,"1703620927","QCY","Pomadasys furcatus","Banded grunter","Goret à six bandes","Ronco de seis bandas","","","","(Bloch & Schneider 1801)","Haemulidae","PERCOIDEI","NO",""
33,"1703620928","QDA","Pomadasys taeniatus","Bronzestriped grunt","","","","","","McKay & Randall 1995","Haemulidae","PERCOIDEI","NO",""
33,"1703620929","OWC","Pomadasys corvinaeformis","Roughneck grunt","","","","","","(Steindachner 1868)","Haemulidae","PERCOIDEI","NO",""
33,"17036209XX","BGX","Pomadasys spp","","","","","","","","Haemulidae","PERCOIDEI","YES",""
33,"1703626303","GRB","Brachydeuterus auritus","Bigeye grunt","Lippu pelon","Burro ojón","","","Отоперка","(Valenciennes 1831)","Haemulidae","PERCOIDEI","YES",""
33,"1703628201","PKC","Parakuhlia macrophthalmus","Dara","","","","","","(Osório 1894)","Haemulidae","PERCOIDEI","NO",""
33,"1703629601","HGM","Hapalogenys mucronatus","","","","","","","(Eydoux & Souleyet 1850)","Haemulidae","PERCOIDEI","NO",""
33,"1703629602","QOL","Hapalogenys nigripinnis","Short barbeled velvetchin","","","","斜带髭鲷","","(Temminck & Schlegel 1843)","Haemulidae","PERCOIDEI","NO",""
33,"1703639501","BRG","Conodon nobilis","Barred grunt","Cagna rayée","Ronco canario","","","","(Linnaeus 1758)","Haemulidae","PERCOIDEI","YES",""
33,"1703639502","BWG","Conodon serrifer","Armed grunt","Cagna armée","Ronco ofensivo","","","","Jordan & Gilbert 1882","Haemulidae","PERCOIDEI","NO",""
33,"1703639503","BZK","Conodon macrops","Lemoneye grunt","Cagna œil jaune","Ronco ojón","","","","Hildebrand 1946","Haemulidae","PERCOIDEI","NO",""
33,"1703640101","MIN","Microlepidotus inornatus","Wavyline grunt","","","","","","Gill 1862","Haemulidae","PERCOIDEI","NO",""
33,"1703640102","FIB","Microlepidotus brevipinnis","Humpback grunt","","","","","","(Steindachner 1869)","Haemulidae","PERCOIDEI","NO",""
33,"17036XXXXX","GRX","Haemulidae (=Pomadasyidae)","Grunts, sweetlips nei","Grondeurs, diagrammes nca","Burros, roncos nep","","","Помадазиевые (=рыбы-ворчуны)","","Haemulidae","PERCOIDEI","YES",""
33,"1703700101","USO","Austronibea oedogenys","Yellowtail croaker","","","","","","Trewavas 1977","Sciaenidae","PERCOIDEI","NO",""
33,"1703700201","BOM","Boesemania microlepis","Boeseman croaker","","","","","","(Bleeker 1858)","Sciaenidae","PERCOIDEI","NO",""
33,"1703700301","OVM","Corvula macrops","Vacuocua croaker","","","","","","(Steindachner 1876)","Sciaenidae","PERCOIDEI","NO",""
33,"1703700401","TEG","Ctenosciaena gracilicirrhus","Barbel drum","Courbine maroto","","","","","(Metzelaar 1919)","Sciaenidae","PERCOIDEI","NO",""
33,"1703700501","WEM","Totoaba macdonaldi","Totoaba","Acoupa totoaba","Corvinata totoaba","","麦氏犬牙石首鱼","","(Gilbert 1890)","Sciaenidae","PERCOIDEI","YES",""
33,"1703700921","CBM","Sciaena umbra","Brown meagre","Corb commun","Corvallo","","","","Linnaeus 1758","Sciaenidae","PERCOIDEI","YES",""
33,"1703700922","AXW","Sciaena deliciosa","Lorna drum","","Lorna","","","","Tschudi 1846","Sciaenidae","PERCOIDEI","YES",""
33,"1703700951","IAY","Sciaena bathytatos","Deep-water drum","","","","","","Chao & Miller 1975","Sciaenidae","PERCOIDEI","NO",""
33,"17037009XX","DRU","Sciaena spp","Sciaenas nei","Sciaenas nca","Sciaenas nep","","","","","Sciaenidae","PERCOIDEI","YES",""
33,"1703701601","YNA","Cynoscion acoupa","Acoupa weakfish","Acoupa toeroe","Corvinata amarilla","","","","(Lacépède 1801)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701602","YNL","Cynoscion albus","Whitefin weakfish","","","","","","(Günther 1864)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701604","WEP","Cynoscion analis","Peruvian weakfish","Acoupa du Pérou","Corvinata ayanque","","","","(Jenyns 1842)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701605","YNR","Cynoscion arenarius","Sand weakfish","","","","","","Ginsburg 1930","Sciaenidae","PERCOIDEI","YES",""
33,"1703701606","YNJ","Cynoscion jamaicensis","Jamaica weakfish","Acoupa mongolare","Corvinata goete","","","","(Vaillant & Bocourt 1883)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701607","YNE","Cynoscion leiarchus","Smooth weakfish","","Corvinata blanca","","","","(Cuvier 1830)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701609","SWF","Cynoscion nebulosus","Spotted weakfish","Acoupa pintade","Corvinata pintada","","云纹犬牙石首鱼","","(Cuvier 1830)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701610","YNM","Cynoscion microlepidotus","Smallscale weakfish","Acoupa doré","","","","","(Cuvier 1830)","Sciaenidae","PERCOIDEI","NO",""
33,"1703701611","YNO","Cynoscion othonopterum","Gulf weakfish","","","","","","Jordan & Gilbert 1882","Sciaenidae","PERCOIDEI","NO",""
33,"1703701612","YNP","Cynoscion parvipinnis","Shortfin weakfish","","","","","","Ayres 1861","Sciaenidae","PERCOIDEI","NO",""
33,"1703701613","YNH","Cynoscion phoxocephalus","Cachema weakfish","","","","","","Jordan & Gilbert 1882","Sciaenidae","PERCOIDEI","YES",""
33,"1703701614","STG","Cynoscion regalis","Squeteague(=Gray weakfish)","Acoupa royal","Corvinata real","سمك ضعيف ملكي","犬牙石首鱼","","(Bloch & Schneider 1801)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701615","YNT","Cynoscion reticulatus","","","Corvina rayada","","","","(Günther 1864)","Sciaenidae","PERCOIDEI","NO",""
33,"1703701616","WKB","Cynoscion steindachneri","Smalltooth weakfish","Acoupa trident","Corvinata pescada","","","","(Jordan 1889)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701617","WKS","Cynoscion striatus","Striped weakfish","Acoupa rayé","Corvinata pescadilla","","","","(Cuvier 1829)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701618","YNV","Cynoscion virescens","Green weakfish","Acoupa cambucu","Corvinata cambucú","","","","(Cuvier 1830)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701619","YNX","Cynoscion xanthulum","Orangemouth weakfish","","","","","","Jordan & Gilbert 1882","Sciaenidae","PERCOIDEI","NO",""
33,"1703701624","YNN","Cynoscion nothus","Silver seatrout","","","","","","(Holbrook 1855)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701630","YNS","Cynoscion similis","Tonkin weakfish","Acoupa tonquiche","","","","","Randall & Cervigón 1968","Sciaenidae","PERCOIDEI","NO",""
33,"1703701631","YNZ","Cynoscion stolzmanni","Stolzmann's weakfish","","","","","","(Steindachner 1879)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701632","YGC","Cynoscion guatucupa","Stripped weakfish","","Corvinata listada","","","","(Cuvier 1830)","Sciaenidae","PERCOIDEI","YES",""
33,"1703701635","YQW","Cynoscion squamipinnis","Scalyfin weakfish","Acoupa écailleuse","Corvina aguada","","","","(Günther 1867)","Sciaenidae","PERCOIDEI","YES",""
33,"17037016XX","WKX","Cynoscion spp","Weakfishes nei","Acoupas nca","Corvinatas nep","","","","","Sciaenidae","PERCOIDEI","YES",""
33,"1703702001","LER","Lepipterus francisci","San Francisco croaker","","","","","","Cuvier 1830","Sciaenidae","PERCOIDEI","NO",""
33,"1703702002","LIK","Lepipterus schomburgkii","Amazon croaker","","","","","","(Günther 1860)","Sciaenidae","PERCOIDEI","NO",""
33,"1703702101","LNL","Lonchurus lanceolatus","Longtail croaker","Barbiche longue aile","","","","","(Bloch 1788)","Sciaenidae","PERCOIDEI","NO",""
33,"1703702102","RLE","Lonchurus elegans","Blackfin croaker","Bourrugue coquette","","","","","Boeseman 1948","Sciaenidae","PERCOIDEI","NO",""
33,"1703702301","MNJ","Macrospinosa cuja","","","","","","","(Hamilton 1822)","Sciaenidae","PERCOIDEI","NO",""
33,"1703702401","MGF","Megalonibea fusca","","","","","褐毛鲿","","Chu, Lo & Wu 1963","Sciaenidae","PERCOIDEI","NO",""
33,"1703702801","MIH","Miichthys miiuy","Mi-iuy (brown) croaker","","","","","","(Basilewsky 1855)","Sciaenidae","PERCOIDEI","YES",""
33,"1703702901","MIV","Miracorvina angolensis","Angola croaker","","","","","","(Norman 1935)","Sciaenidae","PERCOIDEI","NO",""
33,"1703703001","YUB","Pachyurus bonariensis","La Plata croaker","","","","","","Steindachner 1870","Sciaenidae","PERCOIDEI","NO",""
33,"1703703501","RNI","Paranibea semiluctuosa","Half-mourning croaker","","","","","","(Cuvier 1830)","Sciaenidae","PERCOIDEI","NO",""
33,"1703703601","PQF","Pareques fuscovittatus","Fusco drum","","","","","","(Kendall & Radcliffe 1912)","Sciaenidae","PERCOIDEI","NO",""
33,"1703703801","MIK","Micropogonias ectenes","Slender croaker","","","","","","(Jordan & Gilbert 1882)","Sciaenidae","PERCOIDEI","NO",""
33,"1703703802","CKM","Micropogonias furnieri","Whitemouth croaker","Tambour rayé","Corvinón rayado","","","","(Desmarest 1823)","Sciaenidae","PERCOIDEI","YES",""
33,"1703703804","CKA","Micropogonias undulatus","Atlantic croaker","Tambour brésilien","Corvinón brasileño","","","","(Linnaeus 1766)","Sciaenidae","PERCOIDEI","YES",""
33,"1703703805","MIT","Micropogonias altipinnis","Tallfin croaker","","","","","","(Günther 1864)","Sciaenidae","PERCOIDEI","NO",""
33,"1703703806","KMZ","Micropogonias megalops","Bigeye croaker","Tambour à grand oeil","Corvina ojo grande","","","","(Gilbert 1890)","Sciaenidae","PERCOIDEI","NO",""
33,"17037038XX","CRX","Micropogonias spp","Croakers nei","Tambours nca","Corvinones nep","","","","","Sciaenidae","PERCOIDEI","YES",""
33,"1703703901","KGB","Menticirrhus americanus","Southern kingcroaker","Bourrugue de crique","Lambe caletero","","","","(Linnaeus 1758)","Sciaenidae","PERCOIDEI","YES",""
33,"1703703902","MEU","Menticirrhus nasus","Highfin king croaker","","","","","","(Günther 1868)","Sciaenidae","PERCOIDEI","NO",""
33,"1703703903","MEO","Menticirrhus ophicephalus","Snakehead kingcroaker","","","","","","(Jenyns 1840)","Sciaenidae","PERCOIDEI","YES",""
33,"1703703904","MEM","Menticirrhus panamensis","Panama kingcroaker","","","","","","(Steindachner 1877)","Sciaenidae","PERCOIDEI","NO",""
33,"1703703906","MED","Menticirrhus undulatus","California kingcroaker","","","","","","(Girard 1854)","Sciaenidae","PERCOIDEI","NO",""
33,"1703703907","KGF","Menticirrhus saxatilis","Northern kingfish","Bourrugue renard","Lambe zorro","","","","(Bloch & Schneider 1801)","Sciaenidae","PERCOIDEI","YES",""
33,"1703703908","KGG","Menticirrhus littoralis","Gulf kingcroaker","Bourrugue du Golfe","Lambe verrugato","","","","(Holbrook 1855)","Sciaenidae","PERCOIDEI","YES",""
33,"17037039XX","KIX","Menticirrhus spp","Kingcroakers nei","Bourrugues nca","Lambes nep","","","","","Sciaenidae","PERCOIDEI","YES",""
33,"1703704001","THZ","Pentheroscion mbizi","","","","","","","(Poll 1950)","Sciaenidae","PERCOIDEI","NO",""
33,"1703704101","OTW","Protosciaena trewavasae","New Grenada drum","","","","","","(Chao & Miller 1975)","Sciaenidae","PERCOIDEI","NO",""
33,"1703705001","SXF","Sonorolux fluminis","Estuary croaker","","","","","","Trewavas 1977","Sciaenidae","PERCOIDEI","NO",""
33,"1703707001","COB","Umbrina cirrosa","Shi drum","Ombrine côtière","Verrugato fusco","","","","(Linnaeus 1758)","Sciaenidae","PERCOIDEI","YES",""
33,"1703707003","CKY","Umbrina canosai","Argentine croaker","Ombrine d'Argentine","Verrugato pargo","","","","Berg 1895","Sciaenidae","PERCOIDEI","YES",""
33,"1703707004","UMC","Umbrina coroides","Sand drum","Ombrine pétote","","","","","Cuvier 1830","Sciaenidae","PERCOIDEI","NO",""
33,"1703707006","UMR","Umbrina roncador","Yellowfin drum","","","","","","Jordan & Gilbert 1882","Sciaenidae","PERCOIDEI","NO",""
33,"1703707008","UMX","Umbrina xanti","Polla drum","","","","","","Gill 1862","Sciaenidae","PERCOIDEI","YES",""
33,"1703707009","UCA","Umbrina canariensis","Canary drum(=Baardman)","Ombrine bronze","Verrugato de Canarias","شفشف برونز أو معزة برونزية","斜纹短须石首鱼","","Valenciennes 1843","Sciaenidae","PERCOIDEI","YES",""
33,"1703707010","UMO","Umbrina ronchus","Fusca drum","Ombrine fusca","","","","","Valenciennes 1843","Sciaenidae","PERCOIDEI","YES",""
33,"1703707011","UMS","Umbrina steindachneri","Steindachner's drum","","","","","","Cadenat 1951","Sciaenidae","PERCOIDEI","NO",""
33,"1703707018","UMB","Umbrina broussonnetii","Striped drum","Ombrine rayée","","","","","Cuvier 1830","Sciaenidae","PERCOIDEI","NO",""
33,"17037070XX","UBS","Umbrina spp","Drums nei","Ombrines nca","Verrugatos nep","","","","","Sciaenidae","PERCOIDEI","YES",""
33,"1703708503","JOB","Johnius belangerii","Belanger's croaker","","","","","","(Cuvier 1830)","Sciaenidae","PERCOIDEI","NO",""
33,"1703708504","JOC","Johnius coitor","Coitor croaker","","","","","","(Hamilton 1822)","Sciaenidae","PERCOIDEI","NO",""
33,"1703708505","JOU","Johnius dussumieri","Sin croaker","","","","","","(Cuvier 1830)","Sciaenidae","PERCOIDEI","NO",""
33,"1703708506","JOT","Johnius trachycephalus","Leaftail croaker","","","","","","(Bleeker 1851)","Sciaenidae","PERCOIDEI","NO",""
33,"1703708510","JOA","Johnius amblycephalus","Bearded croaker","","","","","","(Bleeker 1855)","Sciaenidae","PERCOIDEI","NO",""
33,"1703708511","JCS","Johnius borneensis","Sharpnose hammer croaker","Courbine dentue","Corvina dientusa","","","","(Bleeker 1851)","Sciaenidae","PERCOIDEI","NO",""
33,"1703708512","JCT","Johnius carutta","Karut croaker","Courbine carutte","Corvina carota","","","","Bloch 1793","Sciaenidae","PERCOIDEI","NO",""
33,"17037085XX","JOX","Johnius spp","","","","","","","","Sciaenidae","PERCOIDEI","NO",""
33,"1703709601","WKK","Macrodon ancylodon","King weakfish","Acoupa chasseur","Pescadilla real","","","","(Bloch & Schneider 1801)","Sciaenidae","PERCOIDEI","YES",""
33,"1703709602","WMO","Macrodon mordax","Dogteeth weakfish","Verrue canine","Pescadilla dientona","","","","(Gilbert & Starks 1904)","Sciaenidae","PERCOIDEI","NO",""
33,"1703710601","MGR","Argyrosomus regius","Meagre","Maigre commun","Corvina","","大西洋白姑鱼","Горбыль серебристый","(Asso 1801)","Sciaenidae","PERCOIDEI","YES",""
33,"1703710602","RYJ","Argyrosomus japonicus","Japanese meagre","","","","日本黄姑鱼","","(Temminck & Schlegel 1843)","Sciaenidae","PERCOIDEI","YES",""
33,"1703710606","KOB","Argyrosomus hololepidotus","Southern meagre(=Mulloway)","Maigre du Sud","Corvina del Sur","نحيف الجنوب","腋斑白姑鱼","","(Lacépède 1801)","Sciaenidae","PERCOIDEI","YES",""
